fmin,alg,runtime,niterations,converged,startguess
75.80739771357744,Optim_IPNewton,0.8188900947570801,35,true,1
75.80739771300136,Optim_IPNewton,0.8048951625823975,23,true,2
75.80739771028735,Optim_IPNewton,0.508202075958252,24,true,3
75.80739771028753,Optim_IPNewton,0.30176401138305664,20,true,4
75.80739771028736,Optim_IPNewton,0.3964660167694092,38,true,5
75.80739771259587,Optim_IPNewton,0.290834903717041,27,true,7
75.80739771028765,Optim_IPNewton,0.5435600280761719,34,true,6
75.80739771316456,Optim_IPNewton,0.2643251419067383,27,true,8
315.89776600837143,Optim_IPNewton,0.7513790130615234,26,true,10
75.80739771355532,Optim_IPNewton,0.3964400291442871,43,true,11
75.80739771028769,Optim_IPNewton,1.6087679862976074,46,true,9
75.80739771077657,Optim_IPNewton,0.3595740795135498,34,true,12
75.80739771028766,Optim_IPNewton,0.7118799686431885,32,true,13
75.80739771028732,Optim_IPNewton,0.7119059562683105,30,true,14
75.80739771220107,Optim_IPNewton,0.38848185539245605,36,true,16
75.80739771062365,Optim_IPNewton,0.4544248580932617,44,true,15
75.80739771287263,Optim_IPNewton,0.3481111526489258,39,true,18
75.80739771028787,Optim_IPNewton,0.560715913772583,32,true,17
75.80739771150114,Optim_IPNewton,0.36719799041748047,43,true,19
75.8073977130512,Optim_IPNewton,0.32241392135620117,30,true,20
75.80739771054235,Optim_IPNewton,0.4118947982788086,38,true,21
75.807397714072,Optim_IPNewton,0.3389129638671875,34,true,22
75.80739771065407,Optim_IPNewton,0.27422308921813965,23,true,23
75.80739771028793,Optim_IPNewton,0.3440699577331543,25,true,24
75.80739771170506,Optim_IPNewton,0.3486030101776123,36,true,25
75.80739771336104,Optim_IPNewton,0.28897881507873535,30,true,26
75.80739771028777,Optim_IPNewton,0.40589308738708496,32,true,27
75.80739771028735,Optim_IPNewton,0.5723669528961182,34,true,28
75.80739771205782,Optim_IPNewton,0.40495800971984863,48,true,29
75.80739771028799,Optim_IPNewton,0.3394129276275635,26,true,30
75.80739771028776,Optim_IPNewton,0.3853487968444824,30,true,31
75.80739771028723,Optim_IPNewton,0.3806190490722656,29,true,32
75.80739771028774,Optim_IPNewton,0.3244748115539551,23,true,33
75.80739771028749,Optim_IPNewton,0.3790748119354248,31,true,34
75.80739771217095,Optim_IPNewton,0.408217191696167,40,true,35
75.80739772290144,Optim_IPNewton,0.2758800983428955,27,true,36
75.80739771028746,Optim_IPNewton,0.39102697372436523,33,true,37
75.80739771180853,Optim_IPNewton,0.40494298934936523,42,true,38
75.80739771254234,Optim_IPNewton,0.31139588356018066,36,true,39
75.80739771028729,Optim_IPNewton,0.4025700092315674,28,true,41
75.80739771028777,Optim_IPNewton,0.7364029884338379,36,true,40
75.80739771148069,Optim_IPNewton,0.3264610767364502,32,true,42
75.80739771191124,Optim_IPNewton,0.3372809886932373,38,true,43
75.80739771201345,Optim_IPNewton,0.41295695304870605,51,true,44
75.80739771342832,Optim_IPNewton,0.4280529022216797,56,true,45
75.8073977103315,Optim_IPNewton,0.37705302238464355,30,true,46
75.80739771028774,Optim_IPNewton,0.46259093284606934,31,true,47
75.80739771028793,Optim_IPNewton,0.4195530414581299,26,true,48
75.80739771039053,Optim_IPNewton,0.30502986907958984,26,true,49
75.80739771028735,Optim_IPNewton,0.5832688808441162,45,true,50
