log10_d,"θ.layer_1.weight[1,1]","θ.layer_1.weight[2,1]","θ.layer_1.weight[3,1]","θ.layer_2.weight[1,1]","θ.layer_2.weight[2,1]","θ.layer_2.weight[3,1]","θ.layer_2.weight[1,2]","θ.layer_2.weight[2,2]","θ.layer_2.weight[3,2]","θ.layer_2.weight[1,3]","θ.layer_2.weight[2,3]","θ.layer_2.weight[3,3]","θ.layer_3.weight[1,1]","θ.layer_3.weight[1,2]","θ.layer_3.weight[1,3]",startguess
-0.43041913669634013,0.6135879755020142,-1.726479172706604,1.033012866973877,-0.9501261711120605,0.7007710933685303,-0.5757524967193604,-0.6116881370544434,0.24541163444519043,-0.5414834022521973,-0.8255681991577148,0.7523717880249023,-0.7074294090270996,0.6296727657318115,0.7444722652435303,0.8717846870422363,1
-0.7509138990003112,0.6214101314544678,0.3756729066371918,1.3492597341537476,-0.31115150451660156,0.5116269588470459,-0.30169129371643066,-0.3847818374633789,0.03734087944030762,-0.24617695808410645,-0.6084647178649902,0.12118840217590332,-0.1838686466217041,0.332705020904541,0.5820331573486328,-0.8347325325012207,2
-0.1366207424759871,-0.12556995451450348,-0.8532601594924927,-1.3639026880264282,-0.5469293594360352,-0.07841920852661133,-0.6459972858428955,-0.6005957126617432,-0.9811937808990479,-0.4699742794036865,0.5702133178710938,0.7132809162139893,0.9218056201934814,-0.2771947383880615,-0.5727171897888184,-0.5900392532348633,3
2.4607551207393232,-0.809468150138855,-0.8207929730415344,0.8212757110595703,0.43563103675842285,0.9072744846343994,-0.7213616371154785,0.15506458282470703,-0.34890246391296387,-0.6647181510925293,-0.8758392333984375,0.13817739486694336,0.07051658630371094,-0.895052433013916,0.6923911571502686,-0.44664931297302246,4
-2.786487166802165,0.70027095079422,1.1503815650939941,-1.2903958559036255,-0.7430210113525391,-0.19874882698059082,0.6708555221557617,0.25156736373901367,-0.480898380279541,-0.09005236625671387,0.4243738651275635,-0.9021649360656738,-0.27187228202819824,-0.41869401931762695,-0.6760396957397461,-0.490689754486084,5
-0.9920109795032093,1.6642922163009644,0.8715899586677551,-0.09735286235809326,-0.7273433208465576,-0.8645527362823486,0.05455136299133301,0.7336852550506592,-0.14266633987426758,0.5934453010559082,-0.2189791202545166,-0.9434387683868408,-0.027446746826171875,0.6340720653533936,-0.06977391242980957,-0.1355602741241455,6
2.7794398476716706,0.44567012786865234,-1.304511308670044,-0.45829492807388306,-0.7779741287231445,-0.7942700386047363,-0.10919666290283203,0.7915339469909668,-0.9774293899536133,-0.4455587863922119,0.9451038837432861,-0.07664871215820312,0.8495020866394043,0.08131766319274902,0.09144282341003418,-0.8002068996429443,7
-2.623909397666314,-0.4089841842651367,0.43964430689811707,-0.5323597192764282,0.8269503116607666,0.9269795417785645,0.9709413051605225,0.23639631271362305,-0.9152183532714844,-0.6078526973724365,0.3814547061920166,0.8616516590118408,0.5902142524719238,-0.5914628505706787,-0.6268861293792725,0.9256007671356201,8
2.825703737564022,1.5213860273361206,0.6251221895217896,-0.3958275020122528,-0.6758582592010498,-0.56484055519104,0.34476709365844727,-0.8377878665924072,0.9200055599212646,-0.01314234733581543,0.09881973266601562,0.3358333110809326,0.4715561866760254,0.7991812229156494,-0.9587953090667725,0.593569278717041,9
-2.4082215078719846,0.24339744448661804,-0.016820404678583145,-0.5619763135910034,0.4188704490661621,0.5263288021087646,-0.887242317199707,0.16904664039611816,0.28511953353881836,0.31511402130126953,0.7669954299926758,0.617107629776001,-0.19892525672912598,0.3490943908691406,0.7695307731628418,-0.8451268672943115,10
