log10_d,"θ.layer_1.weight[1,1]","θ.layer_1.weight[2,1]","θ.layer_1.weight[3,1]","θ.layer_2.weight[1,1]","θ.layer_2.weight[2,1]","θ.layer_2.weight[3,1]","θ.layer_2.weight[1,2]","θ.layer_2.weight[2,2]","θ.layer_2.weight[3,2]","θ.layer_2.weight[1,3]","θ.layer_2.weight[2,3]","θ.layer_2.weight[3,3]","θ.layer_3.weight[1,1]","θ.layer_3.weight[1,2]","θ.layer_3.weight[1,3]",startguess
1.118410195058713,1.370031714439392,0.7352055907249451,-1.1038389205932617,-0.9787380695343018,0.04808211326599121,0.3744351863861084,-0.8485100269317627,-0.03227424621582031,-0.4395639896392822,-0.13121247291564941,0.45261454582214355,0.8508434295654297,-0.9371500015258789,0.3701348304748535,0.6018104553222656,1
-0.17145289229918959,-0.8108499050140381,1.239269733428955,-0.8460496068000793,0.5599355697631836,0.8629424571990967,0.969233512878418,0.4115023612976074,-0.37458038330078125,-0.667290210723877,-0.2884039878845215,-0.22830700874328613,0.6455779075622559,-0.5289952754974365,0.7417621612548828,-0.8840103149414062,2
-0.9551285647201233,1.0784066915512085,-1.0558987855911255,0.7709540724754333,0.03981637954711914,0.19070863723754883,0.39427852630615234,0.1910076141357422,0.9606642723083496,0.5532879829406738,0.0322422981262207,0.6887853145599365,-0.5604619979858398,0.6069648265838623,0.7313175201416016,-0.10603952407836914,3
-0.8802239127236109,0.11741495132446289,0.7549447417259216,0.5445740222930908,-0.2995636463165283,0.277662992477417,-0.5718390941619873,0.28554320335388184,-0.5079514980316162,-0.5052332878112793,-0.5688478946685791,0.14507508277893066,0.4261178970336914,-0.5319931507110596,-0.5213048458099365,-0.26858019828796387,4
2.4422537986857797,-0.842668354511261,1.6116018295288086,-1.2749038934707642,0.049775123596191406,0.22649407386779785,-0.1060478687286377,-0.31882476806640625,0.26350879669189453,-0.7943201065063477,0.7972042560577393,-0.6812832355499268,0.20497584342956543,-0.007360219955444336,0.5725412368774414,0.48043251037597656,5
1.303696503070821,1.4322174787521362,0.07032714784145355,-1.0897496938705444,-0.2671840190887451,-0.665963888168335,-0.3533611297607422,-0.31182193756103516,-0.3871140480041504,0.0908968448638916,-0.2607393264770508,0.7125234603881836,0.2277967929840088,-0.6886813640594482,0.05997276306152344,0.24251556396484375,6
2.1063836583902322,-0.226067453622818,-0.3650228679180145,1.167341947555542,0.537261962890625,0.5582177639007568,0.7984933853149414,0.31595778465270996,-0.6745145320892334,0.8763041496276855,0.6786808967590332,0.18653297424316406,0.7011594772338867,-0.3495190143585205,-0.9824085235595703,-0.21821093559265137,7
0.41677371538421815,0.8842713236808777,0.48077937960624695,0.05083080753684044,-0.5235919952392578,0.16932153701782227,0.3678712844848633,0.4484131336212158,-0.5134332180023193,0.3160061836242676,0.311246395111084,0.07911348342895508,0.36683201789855957,0.1320173740386963,0.4441666603088379,0.23270320892333984,8
2.4391731123912797,-0.5609616637229919,0.29130247235298157,1.3507063388824463,0.39223670959472656,-0.8562424182891846,0.7343385219573975,-0.27518701553344727,-0.9003872871398926,-0.251725435256958,0.8798294067382812,-0.6557149887084961,-0.4910092353820801,0.828423023223877,-0.9212219715118408,-0.05040240287780762,9
2.596607790960924,0.722385048866272,-0.7991472482681274,0.4310470521450043,0.7245934009552002,-0.5777688026428223,0.5478787422180176,0.3708486557006836,-0.09688186645507812,0.13966894149780273,-0.03869891166687012,-0.9241042137145996,-0.26729726791381836,-0.3805539608001709,0.48318982124328613,-0.43181538581848145,10
