fmin,alg,runtime,niterations,converged,startguess
75.80739771357744,Optim_IPNewton,0.8502058982849121,35,true,1
75.80739771300136,Optim_IPNewton,0.8049540519714355,23,true,2
75.80739771028735,Optim_IPNewton,0.4850490093231201,24,true,3
75.80739771028753,Optim_IPNewton,0.29177284240722656,20,true,4
75.80739771028736,Optim_IPNewton,0.43441081047058105,38,true,5
75.80739771028765,Optim_IPNewton,0.5481491088867188,34,true,6
75.80739771259587,Optim_IPNewton,0.30211305618286133,27,true,7
75.80739771316456,Optim_IPNewton,0.27779698371887207,27,true,8
315.89776600837143,Optim_IPNewton,0.764207124710083,26,true,10
75.80739771355532,Optim_IPNewton,0.40364599227905273,43,true,11
75.80739771028769,Optim_IPNewton,1.6521401405334473,46,true,9
75.80739771077657,Optim_IPNewton,0.36431097984313965,34,true,12
75.80739771028766,Optim_IPNewton,0.7242259979248047,32,true,13
75.80739771028732,Optim_IPNewton,0.726855993270874,30,true,14
75.80739771062365,Optim_IPNewton,0.45109105110168457,44,true,15
75.80739771220107,Optim_IPNewton,0.3951759338378906,36,true,16
75.80739771287263,Optim_IPNewton,0.3504300117492676,39,true,18
75.80739771028787,Optim_IPNewton,0.5828919410705566,32,true,17
75.80739771150114,Optim_IPNewton,0.3756580352783203,43,true,19
75.8073977130512,Optim_IPNewton,0.32274508476257324,30,true,20
75.80739771054235,Optim_IPNewton,0.42398500442504883,38,true,21
75.807397714072,Optim_IPNewton,0.33847713470458984,34,true,22
75.80739771065407,Optim_IPNewton,0.27866697311401367,23,true,23
75.80739771028793,Optim_IPNewton,0.3461790084838867,25,true,24
75.80739771170506,Optim_IPNewton,0.3548698425292969,36,true,25
75.80739771336104,Optim_IPNewton,0.3064420223236084,30,true,26
75.80739771028777,Optim_IPNewton,0.41356587409973145,32,true,27
75.80739771028735,Optim_IPNewton,0.5696060657501221,34,true,28
75.80739771205782,Optim_IPNewton,0.3935270309448242,48,true,29
75.80739771028799,Optim_IPNewton,0.35664916038513184,26,true,30
75.80739771028776,Optim_IPNewton,0.3865480422973633,30,true,31
75.80739771028723,Optim_IPNewton,0.38250207901000977,29,true,32
75.80739771028774,Optim_IPNewton,0.3269798755645752,23,true,33
75.80739771028749,Optim_IPNewton,0.37851977348327637,31,true,34
75.80739771217095,Optim_IPNewton,0.41081905364990234,40,true,35
75.80739772290144,Optim_IPNewton,0.27933502197265625,27,true,36
75.80739771028746,Optim_IPNewton,0.41971302032470703,33,true,37
75.80739771180853,Optim_IPNewton,0.4082810878753662,42,true,38
75.80739771254234,Optim_IPNewton,0.31602907180786133,36,true,39
75.80739771028729,Optim_IPNewton,0.40302395820617676,28,true,41
75.80739771028777,Optim_IPNewton,0.7709989547729492,36,true,40
75.80739771148069,Optim_IPNewton,0.3298361301422119,32,true,42
75.80739771191124,Optim_IPNewton,0.33973002433776855,38,true,43
75.80739771201345,Optim_IPNewton,0.4143049716949463,51,true,44
75.80739771342832,Optim_IPNewton,0.4287710189819336,56,true,45
75.8073977103315,Optim_IPNewton,0.3820781707763672,30,true,46
75.80739771028774,Optim_IPNewton,0.46668505668640137,31,true,47
75.80739771028793,Optim_IPNewton,0.44545698165893555,26,true,48
75.80739771039053,Optim_IPNewton,0.3081188201904297,26,true,49
75.80739771028735,Optim_IPNewton,0.5867180824279785,45,true,50
