fmin,alg,runtime,niterations,converged,startguess
75.80739771357744,Optim_IPNewton,0.8199539184570312,35,true,1
75.80739771300136,Optim_IPNewton,0.8076210021972656,23,true,2
75.80739771028735,Optim_IPNewton,0.509570837020874,24,true,3
75.80739771028753,Optim_IPNewton,0.2843458652496338,20,true,4
75.80739771028736,Optim_IPNewton,0.41333699226379395,38,true,5
75.80739771259587,Optim_IPNewton,0.298753023147583,27,true,7
75.80739771028765,Optim_IPNewton,0.5510969161987305,34,true,6
75.80739771316456,Optim_IPNewton,0.273021936416626,27,true,8
315.89776600837143,Optim_IPNewton,0.7856531143188477,26,true,10
75.80739771355532,Optim_IPNewton,0.4121668338775635,43,true,11
75.80739771028769,Optim_IPNewton,1.6568660736083984,46,true,9
75.80739771077657,Optim_IPNewton,0.37709617614746094,34,true,12
75.80739771028766,Optim_IPNewton,0.734900951385498,32,true,13
75.80739771028732,Optim_IPNewton,0.7326581478118896,30,true,14
75.80739771220107,Optim_IPNewton,0.40340280532836914,36,true,16
75.80739771062365,Optim_IPNewton,0.460036039352417,44,true,15
75.80739771287263,Optim_IPNewton,0.36486005783081055,39,true,18
75.80739771028787,Optim_IPNewton,0.5876080989837646,32,true,17
75.80739771150114,Optim_IPNewton,0.3764019012451172,43,true,19
75.8073977130512,Optim_IPNewton,0.333773136138916,30,true,20
75.80739771054235,Optim_IPNewton,0.4317471981048584,38,true,21
75.807397714072,Optim_IPNewton,0.35077905654907227,34,true,22
75.80739771065407,Optim_IPNewton,0.27802610397338867,23,true,23
75.80739771028793,Optim_IPNewton,0.3583080768585205,25,true,24
75.80739771170506,Optim_IPNewton,0.35523295402526855,36,true,25
75.80739771336104,Optim_IPNewton,0.29044508934020996,30,true,26
75.80739771028777,Optim_IPNewton,0.41494083404541016,32,true,27
75.80739771028735,Optim_IPNewton,0.579564094543457,34,true,28
75.80739771205782,Optim_IPNewton,0.4007580280303955,48,true,29
75.80739771028799,Optim_IPNewton,0.3457069396972656,26,true,30
75.80739771028776,Optim_IPNewton,0.38298797607421875,30,true,31
75.80739771028723,Optim_IPNewton,0.39112401008605957,29,true,32
75.80739771028774,Optim_IPNewton,0.33270812034606934,23,true,33
75.80739771028749,Optim_IPNewton,0.39515089988708496,31,true,34
75.80739771217095,Optim_IPNewton,0.41928911209106445,40,true,35
75.80739772290144,Optim_IPNewton,0.2894909381866455,27,true,36
75.80739771028746,Optim_IPNewton,0.4089059829711914,33,true,37
75.80739771180853,Optim_IPNewton,0.4181101322174072,42,true,38
75.80739771254234,Optim_IPNewton,0.31822800636291504,36,true,39
75.80739771028729,Optim_IPNewton,0.4132249355316162,28,true,41
75.80739771028777,Optim_IPNewton,0.7700910568237305,36,true,40
75.80739771148069,Optim_IPNewton,0.3435828685760498,32,true,42
75.80739771191124,Optim_IPNewton,0.35487985610961914,38,true,43
75.80739771201345,Optim_IPNewton,0.4256930351257324,51,true,44
75.80739771342832,Optim_IPNewton,0.4399890899658203,56,true,45
75.8073977103315,Optim_IPNewton,0.39147090911865234,30,true,46
75.80739771028774,Optim_IPNewton,0.48671507835388184,31,true,47
75.80739771028793,Optim_IPNewton,0.4415149688720703,26,true,48
75.80739771039053,Optim_IPNewton,0.3162710666656494,26,true,49
75.80739771028735,Optim_IPNewton,0.6010289192199707,45,true,50
