fmin,alg,runtime,niterations,converged,startguess
75.8073977135775,Optim_IPNewton,1.1574599742889404,35,true,1
75.80739771300125,Optim_IPNewton,0.8242599964141846,23,true,2
75.80739771028756,Optim_IPNewton,0.4302852153778076,23,true,3
75.80739771028774,Optim_IPNewton,0.3060939311981201,20,true,4
75.80739771028807,Optim_IPNewton,0.4571399688720703,38,true,5
75.80739771028776,Optim_IPNewton,0.5465619564056396,33,true,6
75.80739771259596,Optim_IPNewton,0.312283992767334,27,true,7
75.80739771316509,Optim_IPNewton,0.281141996383667,27,true,8
315.897766008363,Optim_IPNewton,0.8206830024719238,26,true,10
75.8073977135553,Optim_IPNewton,0.4185481071472168,43,true,11
75.80739771028767,Optim_IPNewton,1.7134511470794678,46,true,9
75.80739771077671,Optim_IPNewton,0.3931159973144531,34,true,12
75.80739771028766,Optim_IPNewton,0.772000789642334,32,true,13
75.80739771028772,Optim_IPNewton,0.6079130172729492,27,true,14
75.80739771220126,Optim_IPNewton,0.41817617416381836,36,true,16
75.80739771062335,Optim_IPNewton,0.5020980834960938,44,true,15
75.80739771287259,Optim_IPNewton,0.36583900451660156,39,true,18
75.80739771028769,Optim_IPNewton,0.5935189723968506,32,true,17
75.80739771150117,Optim_IPNewton,0.38466811180114746,43,true,19
75.80739771305163,Optim_IPNewton,0.3444631099700928,30,true,20
75.80739771054243,Optim_IPNewton,0.4389050006866455,38,true,21
75.80739771407181,Optim_IPNewton,0.3755149841308594,34,true,22
75.8073977106544,Optim_IPNewton,0.2859489917755127,23,true,23
75.80739771028787,Optim_IPNewton,0.36054015159606934,25,true,24
75.80739771170556,Optim_IPNewton,0.3634200096130371,36,true,25
75.80739771336125,Optim_IPNewton,0.30087900161743164,30,true,26
75.80739771028776,Optim_IPNewton,0.441910982131958,32,true,27
75.80739771028769,Optim_IPNewton,0.40489697456359863,32,true,28
75.80739771205772,Optim_IPNewton,0.4105699062347412,48,true,29
75.80739771028801,Optim_IPNewton,0.34955883026123047,26,true,30
75.80739771028755,Optim_IPNewton,0.37256383895874023,29,true,32
75.80739771028776,Optim_IPNewton,0.3936889171600342,30,true,31
75.80739771028807,Optim_IPNewton,0.3490731716156006,23,true,33
75.80739771028793,Optim_IPNewton,0.4255101680755615,31,true,34
75.80739772290154,Optim_IPNewton,0.28864312171936035,27,true,36
75.80739771217142,Optim_IPNewton,0.42923712730407715,40,true,35
75.80739771028786,Optim_IPNewton,0.41133809089660645,33,true,37
75.80739771180892,Optim_IPNewton,0.42746496200561523,42,true,38
75.80739771254255,Optim_IPNewton,0.3322608470916748,36,true,39
75.80739771028782,Optim_IPNewton,0.46271800994873047,27,true,41
75.80739771028763,Optim_IPNewton,0.9605288505554199,39,true,40
75.80739771148113,Optim_IPNewton,0.3383519649505615,32,true,42
75.80739771191176,Optim_IPNewton,0.35764598846435547,38,true,43
75.80739771201358,Optim_IPNewton,0.45665693283081055,51,true,44
75.80739771342866,Optim_IPNewton,0.44797611236572266,56,true,45
75.8073977103315,Optim_IPNewton,0.39664316177368164,30,true,46
75.80739771028765,Optim_IPNewton,0.48931193351745605,31,true,47
75.80739771028776,Optim_IPNewton,0.4465138912200928,26,true,48
75.80739771039069,Optim_IPNewton,0.34297800064086914,26,true,49
75.80739771028776,Optim_IPNewton,0.5191259384155273,43,true,50
