fmin,alg,runtime,niterations,converged,startguess
75.80739771357744,Optim_IPNewton,0.8153829574584961,35,true,1
75.80739771300136,Optim_IPNewton,0.822253942489624,23,true,2
75.80739771028735,Optim_IPNewton,0.49416303634643555,24,true,3
75.80739771028753,Optim_IPNewton,0.28917908668518066,20,true,4
75.80739771028736,Optim_IPNewton,0.40146303176879883,38,true,5
75.80739771028765,Optim_IPNewton,0.5484728813171387,34,true,6
75.80739771259587,Optim_IPNewton,0.29547810554504395,27,true,7
75.80739771316456,Optim_IPNewton,0.27082204818725586,27,true,8
315.89776600837143,Optim_IPNewton,0.7706420421600342,26,true,10
75.80739771355532,Optim_IPNewton,0.4021141529083252,43,true,11
75.80739771028769,Optim_IPNewton,1.6310338973999023,46,true,9
75.80739771077657,Optim_IPNewton,0.36563897132873535,34,true,12
75.80739771028766,Optim_IPNewton,0.7257449626922607,32,true,13
75.80739771028732,Optim_IPNewton,0.7128329277038574,30,true,14
75.80739771062365,Optim_IPNewton,0.452955961227417,44,true,15
75.80739771220107,Optim_IPNewton,0.39727210998535156,36,true,16
75.80739771287263,Optim_IPNewton,0.3541300296783447,39,true,18
75.80739771028787,Optim_IPNewton,0.569627046585083,32,true,17
75.80739771150114,Optim_IPNewton,0.37238216400146484,43,true,19
75.8073977130512,Optim_IPNewton,0.3262479305267334,30,true,20
75.80739771054235,Optim_IPNewton,0.4221940040588379,38,true,21
75.807397714072,Optim_IPNewton,0.3437800407409668,34,true,22
75.80739771065407,Optim_IPNewton,0.2773168087005615,23,true,23
75.80739771028793,Optim_IPNewton,0.3482809066772461,25,true,24
75.80739771170506,Optim_IPNewton,0.35204005241394043,36,true,25
75.80739771336104,Optim_IPNewton,0.2912142276763916,30,true,26
75.80739771028777,Optim_IPNewton,0.41248393058776855,32,true,27
75.80739771028735,Optim_IPNewton,0.576092004776001,34,true,28
75.80739771205782,Optim_IPNewton,0.3968169689178467,48,true,29
75.80739771028799,Optim_IPNewton,0.3391909599304199,26,true,30
75.80739771028776,Optim_IPNewton,0.38229894638061523,30,true,31
75.80739771028723,Optim_IPNewton,0.3843560218811035,29,true,32
75.80739771028774,Optim_IPNewton,0.32980799674987793,23,true,33
75.80739771028749,Optim_IPNewton,0.3821079730987549,31,true,34
75.80739771217095,Optim_IPNewton,0.4132118225097656,40,true,35
75.80739772290144,Optim_IPNewton,0.27986598014831543,27,true,36
75.80739771028746,Optim_IPNewton,0.3981611728668213,33,true,37
75.80739771180853,Optim_IPNewton,0.4100649356842041,42,true,38
75.80739771254234,Optim_IPNewton,0.3180389404296875,36,true,39
75.80739771028729,Optim_IPNewton,0.4075949192047119,28,true,41
75.80739771028777,Optim_IPNewton,0.7487568855285645,36,true,40
75.80739771148069,Optim_IPNewton,0.3318448066711426,32,true,42
75.80739771191124,Optim_IPNewton,0.3418428897857666,38,true,43
75.80739771201345,Optim_IPNewton,0.41596078872680664,51,true,44
75.80739771342832,Optim_IPNewton,0.43494391441345215,56,true,45
75.8073977103315,Optim_IPNewton,0.38579297065734863,30,true,46
75.80739771028774,Optim_IPNewton,0.4672670364379883,31,true,47
75.80739771028793,Optim_IPNewton,0.42638421058654785,26,true,48
75.80739771039053,Optim_IPNewton,0.3067150115966797,26,true,49
75.80739771028735,Optim_IPNewton,0.5878138542175293,45,true,50
