log10_d,"θ1.layer_1.weight[1,1]","θ1.layer_1.weight[2,1]","θ1.layer_1.weight[3,1]","θ1.layer_2.weight[1,1]","θ1.layer_2.weight[2,1]","θ1.layer_2.weight[3,1]","θ1.layer_2.weight[1,2]","θ1.layer_2.weight[2,2]","θ1.layer_2.weight[3,2]","θ1.layer_2.weight[1,3]","θ1.layer_2.weight[2,3]","θ1.layer_2.weight[3,3]","θ1.layer_3.weight[1,1]","θ1.layer_3.weight[1,2]","θ1.layer_3.weight[1,3]","θ2.layer_1.weight[1,1]","θ2.layer_1.weight[2,1]","θ2.layer_1.weight[3,1]","θ2.layer_2.weight[1,1]","θ2.layer_2.weight[2,1]","θ2.layer_2.weight[3,1]","θ2.layer_2.weight[1,2]","θ2.layer_2.weight[2,2]","θ2.layer_2.weight[3,2]","θ2.layer_2.weight[1,3]","θ2.layer_2.weight[2,3]","θ2.layer_2.weight[3,3]","θ2.layer_3.weight[1,1]","θ2.layer_3.weight[1,2]","θ2.layer_3.weight[1,3]",startguess
0.2373675469831027,-1.3267724514007568,0.7123035788536072,0.7288832664489746,0.032350778579711914,0.23748111724853516,-0.7142438888549805,-0.8405799865722656,0.9115760326385498,0.25937891006469727,0.8068721294403076,0.837932825088501,-0.3381836414337158,0.7812798023223877,0.6829228401184082,0.10392451286315918,0.5576316118240356,0.033917490392923355,-0.2928052246570587,-0.8135204315185547,-0.13461709022521973,-0.2634248733520508,0.696070671081543,0.7636356353759766,-0.5496346950531006,0.3083763122558594,-0.6995453834533691,-0.8289012908935547,-0.7378778457641602,-0.9941747188568115,-0.7831215858459473,1
1.275887087988985,-0.02424282394349575,-1.2922627925872803,-0.3664380609989166,-0.730341911315918,-0.7002780437469482,0.9042713642120361,-0.7552330493927002,0.4993550777435303,0.6521282196044922,-0.040090084075927734,-0.620903730392456,0.3133549690246582,-0.02265000343322754,0.2816321849822998,0.3967702388763428,-0.9746072888374329,0.8056784868240356,-0.7657203078269958,0.9075760841369629,0.21732473373413086,0.8351986408233643,-0.44937658309936523,0.7163963317871094,-0.8268580436706543,-0.41699957847595215,-0.48694753646850586,-0.07132172584533691,0.3616495132446289,0.696789026260376,-0.6361415386199951,2
1.396114122984427,0.03934410586953163,-1.1374917030334473,0.3961103856563568,0.6711349487304688,-0.025302410125732422,-0.288898229598999,-0.8984909057617188,-0.15096020698547363,-0.12101864814758301,0.2930281162261963,-0.21292519569396973,0.17467164993286133,-0.9021859169006348,0.5044646263122559,-0.1774454116821289,0.9096736907958984,-0.6598800420761108,-1.541800856590271,0.1693103313446045,0.9811110496520996,0.8100137710571289,0.9435548782348633,-0.8758590221405029,0.8657715320587158,-0.8902115821838379,0.9177179336547852,0.8311669826507568,0.08546257019042969,-0.6197259426116943,-0.5788109302520752,3
-1.3757514856552602,-0.9426038265228271,0.20566220581531525,-0.1582494080066681,-0.48836588859558105,0.43161892890930176,0.7773127555847168,-0.6102080345153809,-0.4754354953765869,-0.9800176620483398,0.5482428073883057,0.5140783786773682,-0.2160050868988037,-0.3864774703979492,-0.6186838150024414,0.6121172904968262,-1.0333659648895264,-1.525081992149353,-1.0754371881484985,0.46267271041870117,-0.6644213199615479,0.14052629470825195,-0.5504729747772217,-0.5646967887878418,0.8484153747558594,0.9640123844146729,-0.11654043197631836,0.6634969711303711,-0.8994100093841553,-0.49968409538269043,-0.5450530052185059,4
-0.11898958493828315,0.18511034548282623,-0.25767818093299866,0.38042229413986206,-0.6503915786743164,-0.9254148006439209,-0.8657357692718506,0.6433184146881104,0.5071430206298828,0.9971985816955566,0.37548828125,0.7793817520141602,-0.8198971748352051,-0.009313344955444336,0.7888896465301514,-0.7121126651763916,-0.45364218950271606,1.177932620048523,0.5962864756584167,0.4683263301849365,0.43776726722717285,0.7961137294769287,0.9791269302368164,0.8030564785003662,0.22892355918884277,-0.8910562992095947,-0.5427284240722656,0.5034680366516113,-0.9921877384185791,0.7375798225402832,-0.9761302471160889,5
-1.107385936559687,0.43966948986053467,-0.9340276122093201,-0.8799976706504822,-0.5764255523681641,-0.9196090698242188,-0.33899450302124023,-0.35881829261779785,-0.18709254264831543,0.7173032760620117,-0.6011896133422852,0.804619312286377,-0.6633822917938232,-0.3265256881713867,-0.9316339492797852,-0.18773412704467773,0.498910516500473,0.5984008312225342,0.01695667952299118,0.7496016025543213,-0.7233853340148926,-0.3595719337463379,0.2945556640625,0.16597819328308105,0.340221643447876,0.04453778266906738,0.38370704650878906,-0.635624885559082,-0.47472405433654785,-0.9579141139984131,0.09048914909362793,6
2.691484345554195,-0.8956477642059326,-0.5039820075035095,-1.4684016704559326,-0.8171131610870361,0.6761569976806641,-0.2959299087524414,-0.7172722816467285,0.2388927936553955,-0.9950213432312012,-0.76106858253479,0.30321717262268066,-0.8486409187316895,0.01944136619567871,-0.5774655342102051,0.6401333808898926,-0.49232926964759827,-0.496777206659317,-1.1562925577163696,0.9261581897735596,0.32305121421813965,-0.04235982894897461,0.279400110244751,0.39229440689086914,0.6273722648620605,-0.34689950942993164,0.9125161170959473,0.7320375442504883,0.6410748958587646,-0.9728288650512695,-0.9541769027709961,7
2.701203110503717,-1.025265097618103,1.0847934484481812,0.38296401500701904,0.4787113666534424,0.15475130081176758,0.610201358795166,0.0809173583984375,-0.9452004432678223,0.3971989154815674,0.08676409721374512,-0.5723738670349121,-0.3272671699523926,0.06998825073242188,-0.9272165298461914,0.12777090072631836,0.9021521806716919,-1.4331189393997192,-0.09357434511184692,0.09425687789916992,-0.41542577743530273,0.08987975120544434,-0.08899855613708496,-0.3240015506744385,-0.5252525806427002,-0.6715807914733887,-0.05702471733093262,-0.6281647682189941,-0.4387094974517822,0.4710264205932617,-0.17540621757507324,8
1.7165024052081561,0.03919007256627083,0.292134165763855,-0.1763710230588913,0.13072538375854492,0.6614575386047363,0.14411664009094238,0.7138776779174805,-0.857579231262207,-0.9841616153717041,0.17497682571411133,-0.06596207618713379,-0.6328155994415283,0.4204416275024414,-0.16082501411437988,-0.14876985549926758,-1.294421672821045,1.288480520248413,1.5501028299331665,0.9058363437652588,0.3981809616088867,0.37372875213623047,0.3385176658630371,0.6450741291046143,-0.3622593879699707,0.33254361152648926,-0.4560885429382324,-0.9013400077819824,-0.9881834983825684,-0.4390687942504883,-0.4077141284942627,9
1.3701880521667409,-0.5105656981468201,-0.2481463998556137,1.6954573392868042,-0.46998023986816406,0.5694739818572998,0.5377180576324463,-0.908909797668457,0.6094040870666504,-0.23720955848693848,0.2581174373626709,0.2683546543121338,-0.87449049949646,0.5305917263031006,0.04011964797973633,0.8918085098266602,0.01337967999279499,-1.5589185953140259,1.4122686386108398,0.6285507678985596,-0.3243088722229004,-0.4166390895843506,0.7362766265869141,-0.19224214553833008,0.22570157051086426,0.23529887199401855,0.5211184024810791,0.572824239730835,0.7617523670196533,0.47075366973876953,0.030690908432006836,10
