log10_d,"θ.layer_1.weight[1,1]","θ.layer_1.weight[2,1]","θ.layer_1.weight[3,1]","θ.layer_2.weight[1,1]","θ.layer_2.weight[2,1]","θ.layer_2.weight[3,1]","θ.layer_2.weight[1,2]","θ.layer_2.weight[2,2]","θ.layer_2.weight[3,2]","θ.layer_2.weight[1,3]","θ.layer_2.weight[2,3]","θ.layer_2.weight[3,3]","θ.layer_3.weight[1,1]","θ.layer_3.weight[1,2]","θ.layer_3.weight[1,3]",startguess
-0.2995176429886658,1.8442931319080227,2.020127808551801,-0.28022293401607,-0.4045177879156805,0.2634939504303526,-0.03539201175385999,-0.29924841407699004,0.2769327584084916,-0.9531675834077018,3.5669679210949146,0.4719635306099375,0.8921212042147324,-2.126276887485983,0.12708166077610397,0.029210271968982727,1
-0.29889603820099697,-0.28760090348990824,1.54342315394342,-0.34581395427831974,0.7111445567776,0.4123228016303878,2.2552104194548965,0.05409002762341083,0.11459419231365167,-0.8062407518570361,-0.11075888253800885,-0.7341392003745651,1.9757770921027487,-0.35953027998173614,0.8447327232421172,-1.6723405136277916,2
-0.9202842059922809,1.0599858764922865,-1.0864902685028799,0.7330978473830517,0.005290463484854563,0.15576743825910658,0.520524014791739,0.1591041698770051,0.9285044994862088,0.6050050291205002,-0.0019501964973676722,0.6541858039252959,-0.43616835904906526,0.5835582541714179,0.6971907987725766,-0.360712943818586,3
-0.2776404135285169,-0.010877512540267935,0.8159873597278521,0.5732840635806292,-0.26508871046841226,0.7219317856817813,-0.7548460432320397,0.3486589826979724,-0.4468174452545123,0.2102502927598142,-0.5068038483422813,0.2592529890444749,1.0897520659750952,-0.5649454511367491,-0.9796339066919506,0.5730316432198889,4
-0.29781329645493393,-1.4608815349062798,3.1814398811861015,-1.464223844347653,3.2609047978970023,-0.7690529726390565,0.034671194009905384,0.3333827372998898,0.7521034396521777,-1.4289652774723365,4.940872516533853,-1.9273949259354488,0.49984260038767137,-1.0292966342045606,0.5180849325779239,0.17384470010303069,5
-0.2988092060678494,2.073978427952939,0.0631682755218763,-0.35513012755174234,-0.5565422403383505,-0.593104850340799,0.11194145673644576,0.44443334824734204,-0.19883303603047728,0.5116964789465482,2.8105897743935517,1.1799610059816612,0.34968540346772947,-2.1251769505739455,-0.13834976849273178,0.3514898396969245,6
-0.2988834599890483,-0.1902459747185604,1.3851021786990916,1.7711462019286137,0.4243846367902091,3.2166616424966454,1.028723907906173,0.3692029561683901,-0.7739468465938885,1.052974181471994,0.6865545259092762,-0.21548689322007863,0.9265366230010612,-0.05703518008298024,-2.4522843330070363,0.07481136886841223,7
-0.2981588078490444,2.068060759066699,-0.06340111288229636,-0.050747344868611134,-0.7081220076892305,0.41329246631477523,0.9425076534313082,1.2923097214869348,-0.5213077694986955,0.47521848411435064,1.9449888698644904,-0.10006346313582247,0.20371609749655661,-1.8733929208678681,-0.5070736220170122,0.2607095306474086,8
-0.2987975757638609,-0.13801611034087674,1.188995573231403,1.6191656286260718,0.8847345578820577,-0.10166048475656524,3.8319732537947293,-0.6060598426368994,-0.21263183796468949,0.15938180379187883,0.51330165189606,-0.030065583683803458,-1.0561218127497225,0.7045480827781369,-1.1865041012633821,-1.7415695536650968,9
-0.29243651328319026,0.2896544390003354,-0.9397540012339496,-0.9712964627690236,0.29142276866738626,0.6330241553216971,-0.1112870515795889,2.107009861918041,-0.34058969107630505,2.222713757805154,2.254451375654875,-1.4643347555604027,2.3976864896283177,-0.6232100787204923,1.4378476490967773,-0.8172518722434917,10
