log10_d,"θ.layer_1.weight[1,1]","θ.layer_1.weight[2,1]","θ.layer_1.weight[3,1]","θ.layer_2.weight[1,1]","θ.layer_2.weight[2,1]","θ.layer_2.weight[3,1]","θ.layer_2.weight[1,2]","θ.layer_2.weight[2,2]","θ.layer_2.weight[3,2]","θ.layer_2.weight[1,3]","θ.layer_2.weight[2,3]","θ.layer_2.weight[3,3]","θ.layer_3.weight[1,1]","θ.layer_3.weight[1,2]","θ.layer_3.weight[1,3]",startguess
-0.29995797494835735,-0.7849688519220563,1.4166612931895552,-0.9331693032590339,1.0083724487247998,3.0786893130354613,-0.3870667348907727,0.6925981791049037,-0.5997976587642095,0.4107677472937687,1.9481442592539777,3.1106397858222565,-0.9730636486914691,-0.3489034439336815,-1.233652351562417,0.8357614363882294,1
-1.7470831443652488,-0.3399220188875536,1.0035240487363073,-0.5302974400703203,-0.6392031251395996,1.544359261813065,0.06543309241142176,-0.02141662729029282,0.4330598540932929,-0.27279284600287723,0.34510470259588344,0.7131771863184753,0.44624343004251027,0.8938617729123359,-0.7853626656401647,0.24947204162950887,2
-0.3025582640943954,-0.3821583581224829,-0.4236968451052606,1.2663366169539891,0.4660796887963856,2.1935831628829985,0.6837240054190624,-0.296709827956306,2.6028718509928543,0.47912078276373815,0.3204936104500696,-0.9113156027189565,0.18864462316469227,0.24193681995321553,-1.6469003289698132,0.06415106530746657,3
-0.3042871345646828,1.729694674869204,-0.3072719214091261,-0.15119320556830607,1.138889626460933,-0.9885533191797259,0.9769182730731636,-1.846871565493556,1.7957342647081076,-0.6694585930456605,-1.853733224806942,2.4870196662354758,-2.226203899561774,0.05490578600872196,-2.066361844726882,0.026008574120612096,4
-0.30232025367716747,-0.9205574226730305,-1.040280905584898,-0.8963944883034638,-0.11610020361138562,2.9654344216657327,0.6059835662488061,-0.8404657516012818,2.321603765780837,-0.044485059974555013,-0.13679917575890307,2.3799405596922156,0.3536292529137972,1.3501300268308218,-1.3680612866572037,0.9201775075313163,5
-0.3008395183835402,0.025914144299553167,2.0015160095111395,0.39627830386272317,0.12723209730715027,-0.5586883702760953,1.2039572176968178,0.46215111027105965,0.49656674164801856,-0.785192658062658,0.7521511050265652,0.2213296309662111,0.6260586648302192,0.37104802577967455,-0.33593781941083767,-3.767603449456916,6
-0.7739381832685245,1.158240818045484,0.35542632545400593,1.6202431953205692,0.8882194359931979,0.07354061749764843,0.7739345289070554,0.6402095747363343,-0.49746610287999526,0.22760917116200566,-0.4976122628940203,1.0251136248431416,-0.4980313467607703,-0.6493221430900353,-0.9885798101478642,0.7847563994747976,7
-0.2827936925709089,2.540724360668129,-0.13474842608495044,0.6162979616965406,-0.0792155511600322,0.7303727093326431,0.5922209593720089,-0.018092982955720104,-0.14148924129807988,0.4739444945717716,1.3812592602464184,-0.25274103127228753,0.3855325230972238,-1.2659424541245825,0.4488508269356098,0.16664073605331883,8
-0.28219103743558,1.0096648506694028,-0.055822794361582044,1.2951651959959651,0.25891384746997714,-0.023822603841405155,-0.8822976254325685,0.24852963411628606,0.9109583014727524,0.6206141403893695,0.383724596081883,0.32547690693261666,0.09780664136573174,0.8027429392167288,-0.7866748161272872,-1.607514734079769,9
-0.30156140914045604,1.1921118284647898,-0.14511101540617236,1.851077960110739,-0.09372892324200399,-0.049471135221940674,0.1971532759409496,-0.06887676820467749,3.096045457714264,0.3956147856161816,0.32676252604839484,-0.660592373042028,0.10733907673463841,-0.6925434816786871,-2.271113136097613,0.9718622725484695,10
