fmin,alg,runtime,niterations,converged,startguess
75.80739771357734,Optim_IPNewton,0.921288013458252,35,true,1
75.80739771300128,Optim_IPNewton,0.8810749053955078,23,true,2
75.80739771028765,Optim_IPNewton,0.4666590690612793,23,true,3
75.80739771028774,Optim_IPNewton,0.30886387825012207,20,true,4
75.80739771028765,Optim_IPNewton,0.44872188568115234,38,true,5
75.80739771028763,Optim_IPNewton,0.5855350494384766,33,true,6
75.80739771259583,Optim_IPNewton,0.3261079788208008,27,true,7
75.80739771316469,Optim_IPNewton,0.28600311279296875,27,true,8
315.89776600840975,Optim_IPNewton,0.8333380222320557,26,true,10
75.80739771355522,Optim_IPNewton,0.4327659606933594,43,true,11
75.80739771028807,Optim_IPNewton,1.7587511539459229,46,true,9
75.80739771077675,Optim_IPNewton,0.3897221088409424,34,true,12
75.80739771028762,Optim_IPNewton,0.7732608318328857,32,true,13
75.80739771028746,Optim_IPNewton,0.847465991973877,31,true,14
75.80739771062319,Optim_IPNewton,0.490772008895874,44,true,15
75.80739771220087,Optim_IPNewton,0.41972804069519043,36,true,16
75.80739771287251,Optim_IPNewton,0.40882110595703125,39,true,18
75.80739771028747,Optim_IPNewton,0.6137018203735352,32,true,17
75.80739771150125,Optim_IPNewton,0.4015791416168213,43,true,19
75.80739771305133,Optim_IPNewton,0.34939098358154297,30,true,20
75.80739771407183,Optim_IPNewton,0.37549591064453125,34,true,22
75.80739771054249,Optim_IPNewton,0.46779513359069824,38,true,21
75.80739771065437,Optim_IPNewton,0.30184412002563477,23,true,23
75.80739771028756,Optim_IPNewton,0.3752748966217041,25,true,24
75.80739771170526,Optim_IPNewton,0.38194990158081055,36,true,25
75.80739771336115,Optim_IPNewton,0.3118398189544678,30,true,26
75.80739771028774,Optim_IPNewton,0.4608190059661865,32,true,27
75.80739771028736,Optim_IPNewton,0.6086537837982178,36,true,28
75.80739771205775,Optim_IPNewton,0.4259459972381592,48,true,29
75.80739771028763,Optim_IPNewton,0.36141514778137207,26,true,30
75.80739771028783,Optim_IPNewton,0.40619802474975586,30,true,31
75.80739771028762,Optim_IPNewton,0.37752413749694824,29,true,32
75.80739771028746,Optim_IPNewton,0.369765043258667,23,true,33
75.80739771028749,Optim_IPNewton,0.41551709175109863,31,true,34
75.80739772290156,Optim_IPNewton,0.30127906799316406,27,true,36
75.80739771217158,Optim_IPNewton,0.4427499771118164,40,true,35
75.80739771028797,Optim_IPNewton,0.44483494758605957,34,true,37
75.80739771180892,Optim_IPNewton,0.44072794914245605,42,true,38
75.80739771254234,Optim_IPNewton,0.3464689254760742,36,true,39
75.80739771028756,Optim_IPNewton,0.4551210403442383,29,true,41
75.80739771028739,Optim_IPNewton,0.9817531108856201,40,true,40
75.80739771148076,Optim_IPNewton,0.35838890075683594,32,true,42
75.80739771191138,Optim_IPNewton,0.3790450096130371,38,true,43
75.80739771201391,Optim_IPNewton,0.45031309127807617,51,true,44
75.8073977134286,Optim_IPNewton,0.4621450901031494,56,true,45
75.80739771033161,Optim_IPNewton,0.40716004371643066,30,true,46
75.80739771028762,Optim_IPNewton,0.5076808929443359,31,true,47
75.80739771028782,Optim_IPNewton,0.4718959331512451,26,true,48
75.80739771039079,Optim_IPNewton,0.32867002487182617,26,true,49
75.80739771028759,Optim_IPNewton,0.554408073425293,44,true,50
