fmin,alg,runtime,niterations,converged,startguess
70.76104567833069,Optim_IPNewton,3.41923189163208,37,true,1
70.76104567837601,Optim_IPNewton,2.922170877456665,33,true,2
70.76104567839302,Optim_IPNewton,1.322695016860962,31,true,3
70.76104567838138,Optim_IPNewton,1.1158778667449951,35,true,4
70.76104567837741,Optim_IPNewton,1.2875051498413086,39,true,5
70.76104567836893,Optim_IPNewton,1.700105905532837,33,true,6
70.76104567838767,Optim_IPNewton,1.3424739837646484,35,true,7
70.76104567837135,Optim_IPNewton,1.3792760372161865,41,true,8
70.7610456783713,Optim_IPNewton,1.5061769485473633,31,true,9
70.7610456783838,Optim_IPNewton,1.2077300548553467,36,true,11
70.76104567836991,Optim_IPNewton,2.356255054473877,28,true,10
70.76104567837959,Optim_IPNewton,1.072422981262207,40,true,13
70.76104567836862,Optim_IPNewton,2.34414005279541,37,true,12
70.76104567837491,Optim_IPNewton,1.478921890258789,29,true,14
70.76104567837588,Optim_IPNewton,1.2732431888580322,25,true,15
70.761045678381,Optim_IPNewton,1.3795690536499023,34,true,16
70.76104567837976,Optim_IPNewton,1.2999598979949951,40,true,17
70.76104573582214,Optim_IPNewton,1.2306880950927734,27,true,19
70.76104567836356,Optim_IPNewton,1.7163550853729248,33,true,18
70.76104567838739,Optim_IPNewton,1.287268877029419,40,true,20
70.76104567838287,Optim_IPNewton,1.3454561233520508,32,true,21
70.76104567838539,Optim_IPNewton,1.0904498100280762,31,true,23
70.76104567836592,Optim_IPNewton,1.5214500427246094,29,true,22
70.76104567838667,Optim_IPNewton,1.2214679718017578,30,true,24
70.76104567827501,Optim_IPNewton,1.342033863067627,24,true,25
70.76104567837532,Optim_IPNewton,1.1345460414886475,31,true,26
70.76104567837615,Optim_IPNewton,1.1622800827026367,34,true,27
70.76104567838289,Optim_IPNewton,1.176318883895874,28,true,29
70.76104567831048,Optim_IPNewton,1.9426391124725342,35,true,28
70.76104567838033,Optim_IPNewton,1.3667349815368652,44,true,30
70.76104567837996,Optim_IPNewton,1.4126989841461182,30,true,31
70.76104567837363,Optim_IPNewton,1.2218120098114014,40,true,32
70.76104567837542,Optim_IPNewton,1.295562982559204,50,true,33
70.76104567979233,Optim_IPNewton,1.149379014968872,26,true,35
70.76104567835381,Optim_IPNewton,2.091935873031616,38,true,34
70.76104567824287,Optim_IPNewton,1.6512980461120605,20,true,36
70.7610456781265,Optim_IPNewton,1.8972089290618896,25,true,37
70.76104567837562,Optim_IPNewton,1.1094341278076172,33,true,38
70.76104567837187,Optim_IPNewton,1.0738849639892578,38,true,39
70.76104567809877,Optim_IPNewton,1.5534029006958008,23,true,41
70.76104567810253,Optim_IPNewton,2.115894079208374,23,true,40
70.7610456783976,Optim_IPNewton,1.1588518619537354,22,true,42
70.76104567838985,Optim_IPNewton,1.2358620166778564,42,true,43
70.76104567837439,Optim_IPNewton,1.1719870567321777,36,true,44
70.76104567837241,Optim_IPNewton,1.6638858318328857,26,true,45
70.76104567838429,Optim_IPNewton,1.1996300220489502,37,true,46
70.76104567836803,Optim_IPNewton,1.6636760234832764,33,true,47
70.76104567838257,Optim_IPNewton,1.3945848941802979,37,true,48
70.76104567838556,Optim_IPNewton,1.021888017654419,25,true,49
70.76104567837817,Optim_IPNewton,1.3988871574401855,48,true,50
